SBL,Latitute,Longtitute,X,PROB,RiskLevel
12029000010050000000,-77.66623199,43.15361402,3534,0.0625218439761284,Low
12030000010010000000,-77.66142791,43.15432972,3535,0.0835874554187459,Low
12030000010020000000,-77.65918453,43.15498758,3536,8.38628875277973e-4,Low
12030000010030000000,-77.65881656,43.15502282,3537,0.0143138771308784,Low
12030000010050000000,-77.65834592,43.15502094,3538,0.00586707680544767,Low
12031000010530000000,-77.65501339,43.15323406,3540,0.0945507382725108,Low
12031000010690000000,-77.65734467,43.15425476,3541,0.00938938409742578,Low
12031000010770000000,-77.65497915,43.1542507,3542,0.903262805063174,High
12031000020010000000,-77.65377148,43.15513449,3543,0.0238700278839003,Low
12031000020070000000,-77.65239486,43.15502905,3544,0.00185399024209952,Low
12031000020080000000,-77.65231771,43.15482905,3545,0.00267559190769398,Low
12031000020190000000,-77.65233135,43.15374909,3546,0.00471230990742741,Low
1203100002040000NHOM,-77.6537635,43.15442984,3547,0.00578612965264715,Low
12032000010010000000,-77.65136832,43.15457043,3548,0.00100470052747944,Low
12032000010100000000,-77.6505473,43.15347097,3550,3.71676887677343e-4,Low
12032000010130000000,-77.65054765,43.15380194,3551,4.01082780914665e-4,Low
12032000010260000000,-77.65036569,43.15416127,3554,0.00172306658849051,Low
12032000010290000000,-77.65015942,43.15336046,3555,5.64359688537968e-4,Low
12032000010320000000,-77.6504472,43.15300498,3556,0.00553921710816166,Low
12032000010330000000,-77.65047999,43.15263434,3557,0.0529104180719202,Low
12032000010340000000,-77.6511589,43.15272002,3558,0.00156695704642027,Low
12032000020280000000,-77.64675288,43.15500938,3561,7.89382198157027e-4,Low
12032000020290000000,-77.64624405,43.15500488,3562,6.9674799813232e-4,Low
12032000020390000000,-77.64727393,43.1539423,3563,3.59270628719865e-4,Low
12032000020440000000,-77.64933481,43.15261853,3565,0.026151713062008,Low
12033000010270000000,-77.645157,43.15494177,3570,0.967331834742903,High
12033000010340000000,-77.64478381,43.15477755,3571,0.0254020312712773,Low
12033000010390000000,-77.64428441,43.15499255,3573,0.0027800728032632,Low
12033000010400000000,-77.64412827,43.15500587,3574,0.00411171589274944,Low
12033000010420000000,-77.6443223,43.15471483,3575,0.00571111685561207,Low
12033000010480000000,-77.64500518,43.15364689,3576,0.0479142054076227,Low
12033000020020000000,-77.64363305,43.1550101,3577,0.0111642394458821,Low
12033000020090000000,-77.64255294,43.15479419,3579,0.0072780718608608,Low
12033000020240000000,-77.64090443,43.15501782,3580,0.00305136967988515,Low
12033000020270000000,-77.64083501,43.15403444,3581,0.00520001234147205,Low
12033000020390000000,-77.64249821,43.15290957,3582,0.0564137840868891,Low
12033000020410000000,-77.64297781,43.15384438,3583,0.02598808132063,Low
12033000020420000000,-77.64166837,43.15383546,3584,0.0122314868982223,Low
12034000010240000000,-77.63822601,43.15356813,3588,0.00824196420406088,Low
12034000010510000000,-77.64030596,43.15248956,3589,0.0485216939333035,Low
12034000010580000000,-77.63921799,43.15351608,3590,8.20758169585016e-4,Low
12034000010600000000,-77.64032175,43.1540793,3593,8.99750565501389e-4,Low
12034000020010000000,-77.63733292,43.15499974,3594,0.0150424618015293,Low
12034000020900000000,-77.63691755,43.15336968,3595,0.00111575395171783,Low
12034000020960000000,-77.63718248,43.15438795,3596,0.00452816413449833,Low
12034000020980000000,-77.63715067,43.15465565,3597,0.00543407450041543,Low
12035000010300000000,-77.6338257,43.15432422,3599,0.0959569889312241,Low
12035000010340000000,-77.63407346,43.15393948,3600,0.0059201315511311,Low
12035000020090000000,-77.63169446,43.15464858,3602,0.0448956607850122,Low
12035000020100000000,-77.63139395,43.15478358,3603,0.825245787370356,High
12035000020180000000,-77.62987105,43.15503242,3604,0.00234225174181102,Low
12035000020190000000,-77.63010611,43.1549586,3605,0.0501722218525116,Low
12035000020330000000,-77.63152302,43.15394135,3606,0.0067383428799543,Low
12035000020340000000,-77.63165454,43.15384678,3607,0.381558691844104,Mid
12035000020410000000,-77.63262041,43.15334966,3608,0.0505909170532166,Low
12035000020490000000,-77.63340662,43.15266273,3609,0.0302298254843181,Low
12035000030170000000,-77.62921004,43.15484678,3610,0.00887628545108072,Low
12035000030800000000,-77.63224714,43.15281481,3612,0.0413111466592408,Low
12036000010040000000,-77.62697677,43.15521006,3613,0.00360161115025106,Low
1203600001017000NHOM,-77.62694508,43.15337179,3614,0.0225429525431451,Low
12036000010230000000,-77.6269312,43.15278477,3615,2.47944537216759e-4,Low
12036000010240000000,-77.6270468,43.1526211,3616,0.00357512083520767,Low
12036000010250000000,-77.62718562,43.15257462,3617,0.00699023142261022,Low
12036000010310000000,-77.62743177,43.15306651,3620,0.0246196199317432,Low
12036000010320000000,-77.62743289,43.15318575,3621,0.0654000594513772,Low
12036000010360000000,-77.62750573,43.15366222,3622,0.0102899238311282,Low
12036000010490000000,-77.62809185,43.15438424,3623,0.863553555047252,High
12036000010530000000,-77.62809008,43.15394368,3624,0.0111520683952722,Low
12036000010600000000,-77.62808544,43.15304048,3626,0.0335516037909102,Low
12036000010610000000,-77.62808385,43.15288423,3627,0.0191223811279708,Low
12036000010620000000,-77.62807953,43.15273771,3628,0.0339660957664007,Low
12036000010630000000,-77.62808186,43.15245977,3629,1.38701562920961e-4,Low
12036000010650000000,-77.62865532,43.15230768,3630,0.0783757320496346,Low
12036000020010000000,-77.6248034,43.15476351,3631,0.0553050937450777,Low
12036000020020000000,-77.62498783,43.15443323,3633,0.063700965377064,Low
12036000020040000000,-77.62466529,43.15416212,3634,0.0615112935734063,Low
12036000020060000000,-77.62459932,43.1536684,3635,0.0524972653553643,Low
12036000020070000000,-77.62480819,43.15343852,3636,0.00954901828582952,Low
12036000020080000000,-77.62444582,43.15318854,3637,0.00255133521915829,Low
12036000020100000000,-77.62425765,43.1525039,3638,0.413385758172331,Mid
12036000020110000000,-77.6245427,43.15316753,3639,0.0176153486459606,Low
12036000020120000000,-77.62461584,43.15315782,3640,0.0113710206319334,Low
12036000020130000000,-77.62471569,43.15314393,3641,0.0122740531441231,Low
12036000020140000000,-77.62482683,43.15312976,3642,0.00168427224882812,Low
12036000020150000000,-77.62492381,43.1531124,3643,0.0134024071029575,Low
12036000020160000000,-77.62506503,43.15307872,3644,0.843033316150533,High
12036000020170000000,-77.62520348,43.15304729,3646,0.0396794429015687,Low
12036000020180000000,-77.62531058,43.15300128,3647,0.0215013747832158,Low
12036000020190000000,-77.62526553,43.15347007,3648,0.0202835812120004,Low
12036000020200000000,-77.62574969,43.15407347,3649,0.00161774796719177,Low
12036000020250000000,-77.62561233,43.15295119,3650,0.00743334342436709,Low
12036000020270000000,-77.6259067,43.15289782,3651,0.865451080337752,High
12036000020280000000,-77.62600629,43.15283862,3652,0.00845884926525751,Low
12036000020290000000,-77.62614187,43.15282301,3653,0.00272219506888029,Low
12036000020300000000,-77.62629053,43.152808,3654,0.00263155696951177,Low
12036000020310000000,-77.62643852,43.15276525,3655,0.00100570087942109,Low
12036000020450000000,-77.62628454,43.15455326,3656,4.17749894168934e-4,Low
12037000010010000000,-77.66630825,43.15245533,3657,0.95616571855785,High
12037000010030000000,-77.66675185,43.15113755,3662,0.0847044870783959,Low
12037000010040000000,-77.66544305,43.15119788,3663,0.0160136644379715,Low
12038000010010000000,-77.66096241,43.15236533,3665,0.0241160090498441,Low
12038000010020000000,-77.66009254,43.15222347,3666,0.00494129218679634,Low
12038000010030000000,-77.65909192,43.15232432,3667,1.88929435223497e-4,Low
12038000010150000000,-77.65894773,43.15213316,3669,0.191303135040633,Mid
12039000010100000000,-77.6553816,43.15223554,3674,0.198674386668207,Mid
12039000010110000000,-77.65489055,43.15208152,3675,0.0180925969480846,Low
12039000010180000000,-77.65240019,43.15242033,3677,0.0380906240010515,Low
12039000010210000000,-77.65348669,43.1516536,3678,0.00994545142478269,Low
12039000010260000000,-77.65739581,43.1515818,3680,0.00171982708277984,Low
12039000010280000000,-77.65707243,43.15153611,3681,0.00933227608583881,Low
12039000010290000000,-77.65679723,43.15158335,3682,0.00814325226759021,Low
12041000010590000000,-77.64066027,43.15051204,3691,0.0019744355101296,Low
12041000010600000000,-77.64180458,43.15054599,3692,0.978638144845177,High
12041000010610000000,-77.64296629,43.15077475,3699,7.40288953096817e-4,Low
12042000010470000000,-77.63785704,43.15029489,3700,6.38535497707516e-4,Low
12042000010610000000,-77.63873321,43.15041,3701,9.54079220325052e-4,Low
12042000020540000000,-77.63589102,43.15073335,3703,0.857940860536557,High
12042000020670000000,-77.63706309,43.15033203,3707,0.00423704497098665,Low
12042000020680000000,-77.63717813,43.1502719,3708,0.00770778489644076,Low
12042000020690000000,-77.63731876,43.15026793,3709,0.00159911411528171,Low
12042000020710000000,-77.63723047,43.15082616,3710,0.00214900622471318,Low
12042000020730000000,-77.63721146,43.15110793,3711,0.0153026901007195,Low
12042000020750000000,-77.63721783,43.15151711,3712,0.309212119121113,Mid
12043000010140000000,-77.63273633,43.15217685,3713,0.883432198663289,High
12043000010230000000,-77.6295322,43.15213878,3714,0.016107729162501,Low
12043000010280000000,-77.63103934,43.15176772,3715,0.0529770457386777,Low
12043000010290000000,-77.63154454,43.15180716,3716,8.27012390884857e-4,Low
12043000010300000000,-77.63165143,43.15158182,3717,0.00928878081552719,Low
12043000010310000000,-77.63188088,43.15167305,3718,0.0580273030726264,Low
12043000010320000000,-77.63215188,43.1518299,3719,0.00174962541594898,Low
12043000010330000000,-77.63254147,43.15156158,3720,0.308576163719636,Mid
12043000020020000000,-77.63450236,43.15032913,3723,0.00868688287185611,Low
12043000020030000000,-77.63391312,43.15049232,3724,0.00246875025667731,Low
12043000020040000000,-77.63314286,43.15061277,3725,0.0130993463253401,Low
12043000020070000000,-77.63261316,43.1508534,3727,0.017674567747225,Low
12043000020110000000,-77.63147056,43.15104429,3728,0.883545759674292,High
12043000020120000000,-77.63129276,43.15108655,3730,0.0303615927435897,Low
12043000020180000000,-77.62946575,43.15158564,3731,0.864868496494368,High
12043000020680000000,-77.63447702,43.1498553,3734,0.429693395729009,Mid
12043000030190000000,-77.63013728,43.15030943,3735,0.00256897524966269,Low
12044000010010000000,-77.62923365,43.15218852,3736,0.023785952426376,Low
12044000010020000000,-77.62919885,43.15159523,3737,0.0830950690458333,Low
12044000010040000000,-77.62865755,43.15172172,3738,0.984437778696932,High
12044000010070000000,-77.62804486,43.15188115,3740,0.00954913906922908,Low
12044000010160000000,-77.62869296,43.15116389,3741,0.00103998658680251,Low
12044000010170000000,-77.6293406,43.15113197,3742,0.00926964386087332,Low
12044000010700000000,-77.62714013,43.15045479,3745,6.20283568111892e-4,Low
12044000020390000000,-77.62434622,43.14994608,3747,0.0222685636474803,Low
12044000020520000000,-77.62492702,43.1502343,3748,2.97944560705259e-4,Low
12045000010010000000,-77.66815341,43.14937239,3751,0.0697103454686443,Low
12045000010040000000,-77.66370065,43.14981891,3752,0.129842697640622,Mid
12045000010050000000,-77.66550902,43.14761842,3753,0.0835493852360674,Low
12046000010030000000,-77.65879416,43.1489444,3756,0.0668382474311289,Low
12047000010010000000,-77.65633074,43.14925988,3758,0.00847253763139076,Low
12047000010020000000,-77.65555673,43.14954149,3759,0.0214372108629716,Low
12047000010290000000,-77.65543556,43.14698063,3761,0.0694637751108816,Low
12047000010500000000,-77.65541501,43.14933504,3762,2.91509831075226e-4,Low
12047000010510000000,-77.65715467,43.14769235,3763,0.041634804183906,Low
12047000020050000000,-77.65302098,43.14966516,3765,0.029053957440256,Low
12047000020060000000,-77.65254706,43.14966565,3766,0.0325335935328078,Low
12047000020150000000,-77.65223072,43.14778342,3767,0.0037557979278603,Low
12048000010030000000,-77.6516521,43.14966596,3770,0.0524739274152231,Low
12048000010040000000,-77.65146184,43.1497542,3771,0.0223382433116582,Low
12048000010110000000,-77.65006475,43.1496705,3773,0.92980085209394,High
12048000020290000000,-77.6494801,43.14705482,3775,0.0101456657812348,Low
12048000030010000000,-77.64843345,43.14967879,3776,0.862219039520226,High
12048000030020000000,-77.64819603,43.14968082,3777,0.0527724958835913,Low
12048000030030000000,-77.64796532,43.14972154,3778,0.0810384609969671,Low
12048000030040000000,-77.64773929,43.14972239,3779,0.0506153185591992,Low
12048000030070000000,-77.64685346,43.14960194,3780,0.969986020565457,High
12048000030210000000,-77.64675089,43.1478441,3782,0.918223975470397,High
12049000010100000000,-77.64404349,43.14965329,3783,0.0571053289607661,Low
12049000010110000000,-77.64421541,43.14934643,3784,0.0157107749056,Low
12049000010180000000,-77.64388546,43.14804616,3785,0.0720745936847488,Low
12049000010670000000,-77.64606325,43.14728611,3786,0.0268395563410796,Low
1204900002008000NHOM,-77.6411921,43.14972499,3787,0.70676402102615,High
12049000020090000000,-77.64068158,43.14905631,3788,0.454439521985614,Mid
12049000020120000000,-77.6412934,43.14889079,3789,0.00239773337118704,Low
12049000020770000000,-77.64302753,43.14937018,3790,0.794471542280982,High
12050000010010000000,-77.64053693,43.14961104,3791,0.0918901527268304,Low
12050000010070000000,-77.63839588,43.14979209,3792,0.362531905590594,Mid
12050000010120000000,-77.63859711,43.14870354,3793,0.0467892339443745,Low
12050000010170000000,-77.63859524,43.14793542,3794,0.017758325767615,Low
12050000010240000000,-77.63915299,43.14793277,3796,0.110870485892229,Mid
12050000010260000000,-77.63914927,43.14819757,3797,0.018414279012831,Low
12050000010280000000,-77.63914953,43.1484723,3798,0.771993366382133,High
12050000010320000000,-77.63986023,43.14843253,3799,0.0808950049030618,Low
12050000010330000000,-77.63987633,43.14821425,3800,0.105247396083463,Mid
12050000010620000000,-77.64036137,43.14836669,3801,0.0156145029649241,Low
12050000010660000000,-77.63986664,43.14875934,3802,0.340365563309929,Mid
12050000010680000000,-77.63930508,43.14903985,3803,0.782375139670333,High
12050000010690000000,-77.63914358,43.14906701,3804,0.804864996019772,High
12050000010760000000,-77.63950458,43.14945137,3805,0.0364460615054393,Low
12050000010780000000,-77.64023091,43.14930562,3806,0.0864027172014636,Low
12050000020030000000,-77.63565425,43.14864208,3813,0.880965523086523,High
12050000020120000000,-77.63473307,43.14833673,3816,0.946178617038193,High
12050000020240000000,-77.63481564,43.1468259,3817,0.0101780267670211,Low
12050000020320000000,-77.6358131,43.14675197,3818,0.89922331721685,High
12050000020330000000,-77.63581366,43.14690892,3819,0.0429195309785268,Low
12050000020360000000,-77.63562827,43.14721789,3820,0.0224438325288242,Low
12050000020400000000,-77.63563113,43.14760193,3821,0.0223554315728555,Low
12050000020420000000,-77.63563298,43.14783739,3822,0.00164608027641009,Low
12051000010040000000,-77.6335971,43.14955413,3823,0.0467597620114321,Low
12051000020040000000,-77.63118753,43.14907801,3824,0.00216695708645913,Low
12051000020170000000,-77.6293643,43.14908585,3825,0.0457031346066927,Low
12051000020180000000,-77.62944413,43.1487768,3826,0.0374782582655791,Low
12051000020440000000,-77.63029817,43.14831715,3827,0.00507575591437308,Low
12051000020510000000,-77.63067455,43.14823597,3828,0.031242394611622,Low
12051000020520000000,-77.63067351,43.14836641,3829,0.0151530861058335,Low
12051000040010000000,-77.63436664,43.1483797,3832,0.697481820367134,High
12051000040250000000,-77.63320621,43.14683252,3833,0.652935207943089,High
1205100004048000NHOM,-77.63321137,43.14761028,3835,1.26716352133725e-4,Low
12052000010220000000,-77.62640194,43.14865885,3836,0.0505363991112634,Low
12052000010650000000,-77.62679909,43.14825437,3837,0.0328911768537283,Low
12052000020200000000,-77.62480626,43.1489718,3839,0.0770242534726985,Low
12052000020270000000,-77.62442656,43.14894006,3840,0.00490263254664445,Low
12052000020440000000,-77.62579211,43.14853831,3843,0.0170940532307324,Low
12052000020470000000,-77.62546973,43.14811731,3845,0.0977598778360011,Low
12052000020990000000,-77.62391498,43.14708637,3846,0.886120588279552,High
12052000030220000000,-77.62636683,43.14693198,3847,0.00684064292862967,Low
12052000030380000000,-77.62867604,43.14698783,3848,6.81994580545873e-4,Low
12052000030390000000,-77.6286771,43.1471084,3849,0.00197313192593713,Low
12052000030630000000,-77.62880909,43.14743223,3851,0.0553432064535663,Low
12053000010010000000,-77.66777669,43.14597827,3852,0.0106061949589985,Low
12053000010040000000,-77.66499112,43.14593493,3853,8.76370612241327e-4,Low
12054000010010000000,-77.66177924,43.146603,3855,0.00612833714014108,Low
12054000010680000000,-77.66210886,43.14576198,3860,0.175777109139937,Mid
12055000010090000000,-77.65619829,43.14652962,3861,0.00849857463632958,Low
12056000010180000000,-77.6472268,43.14696344,3865,0.00873659866092993,Low
12056000020010000000,-77.64782259,43.14614982,3871,0.0173160471120792,Low
12056000020020000000,-77.64767988,43.14617333,3872,0.0143783356448222,Low
12056000020030000000,-77.64754026,43.14619708,3873,0.0114960696190752,Low
12056000020040000000,-77.64738891,43.14628279,3874,0.0115935192642349,Low
12056000020050000000,-77.64716575,43.14641395,3875,0.00580201950843203,Low
12056000020060000000,-77.64673634,43.14650946,3876,0.0141951908964695,Low
12056000030010000000,-77.65192786,43.14474638,3877,0.248945335608835,Mid
12056000030020000000,-77.65175888,43.14477413,3878,0.00688233562803943,Low
12056000030030000000,-77.6515664,43.14477912,3879,0.0166636739714283,Low
12056000030040000000,-77.65146112,43.14490779,3880,0.034593443522092,Low
12056000030080000000,-77.65059374,43.14521039,3882,0.895947086804624,High
12056000030100000000,-77.65024873,43.14529639,3883,0.0165407333736058,Low
12056000030130000000,-77.65010792,43.14537907,3884,0.936202803291944,High
12056000030170000000,-77.64979948,43.14544578,3886,0.446735770660507,Mid
12056000030180000000,-77.64956908,43.14551136,3887,0.0135541118418924,Low
12056000030230000000,-77.64918729,43.14551829,3888,0.0333555524281414,Low
12056000030290000000,-77.64867044,43.14581999,3889,0.0241816725468301,Low
12056000030300000000,-77.64841797,43.14590484,3890,0.0375987722291111,Low
12056000030310000000,-77.64817717,43.14606066,3891,0.00824849660377268,Low
12056000030620000000,-77.65140429,43.14448254,3892,0.894211764387748,High
12056000030630000000,-77.65140271,43.14426496,3893,0.0206445812435012,Low
12057000010010000000,-77.64633715,43.14660067,3894,0.915318849926962,High
12057000010070000000,-77.64493397,43.14680503,3895,0.0229782797870381,Low
12057000030020000000,-77.64109518,43.14681968,3896,0.0102820185738973,Low
12058000030010000000,-77.63680521,43.14678223,3897,0.0095873592413111,Low
12058000030050000000,-77.63634904,43.14602132,3900,0.0521924347473049,Low
12058000030070000000,-77.63632646,43.14575753,3901,0.0623702034634582,Low
12058000030080000000,-77.63632606,43.145666,3902,0.0422705779709265,Low
12058000030090000000,-77.63640966,43.14557476,3904,0.00602412945679434,Low
12058000030120000000,-77.63630595,43.14494999,3905,0.00681494881868387,Low
12058000030250000000,-77.63635382,43.14450744,3906,0.0961478454188454,Low
12058000030260000000,-77.63645199,43.14434058,3907,0.00929204927707111,Low
12058000030270000000,-77.63663481,43.14450675,3908,0.0139815225115806,Low
12059000010280000000,-77.62929419,43.14650081,3910,0.00298828151885446,Low
12059000010290000000,-77.62928718,43.14639615,3911,4.58019771367491e-4,Low
12059000010300000000,-77.62930607,43.14628308,3912,0.00760733668041608,Low
12059000010820000000,-77.63436673,43.14528887,3913,0.187173784086528,Mid
12059000020250000000,-77.62928137,43.14569637,3914,0.00221629150011221,Low
12059000020350000000,-77.62966601,43.14516679,3915,0.0132588787368831,Low
12059000020600000000,-77.63268133,43.14453802,3916,0.540542314998966,Mid
12059000020870000000,-77.62929175,43.14462663,3917,0.030126721376331,Low
12060000010010000000,-77.62875959,43.146382,3918,0.0509435833286279,Low
12060000020510000000,-77.62628348,43.144490329999996,3923,0.00819394266942982,Low
12060000020710000000,-77.62874521,43.14458715,3924,0.962193033389541,High
12061000010040000000,-77.66519298,43.14211211,3926,4.29386813767827e-4,Low
12062000010030000000,-77.6622993,43.14223068,3928,0.0701462842553659,Low
12062000010040000000,-77.66183537,43.14240491,3929,0.0331975215439328,Low
12062000010350000000,-77.66146857,43.14339776,3931,0.827511375326507,High
12062000020010000000,-77.66098576,43.14164388,3933,0.197410806315814,Mid
12063000020210000000,-77.65424132,43.14278724,3934,0.913496563616636,High
12063000020330000000,-77.6554641,43.14281015,3935,0.0283079311986062,Low
12063000020450000000,-77.65546429,43.14307657,3936,0.0261307045395774,Low
12063000030400000000,-77.65267951,43.14336767,3938,0.0285580090612776,Low
12064000010080000000,-77.65132142,43.14330876,3939,0.873319357724858,High
12064000010090000000,-77.6513215,43.14317225,3940,0.00910929585810947,Low
12065000020210000000,-77.64111114,43.14252367,3944,0.0139422658178124,Low
12065000020230000000,-77.64170188,43.14257415,3945,0.0376394960655126,Low
12065000020420000000,-77.64235642,43.14244907,3946,0.0448503946626056,Low
12065000020460000000,-77.64299233,43.14246319,3948,0.920253643658946,High
12065000020470000000,-77.64315936,43.14246341,3949,9.20549439033996e-4,Low
12065000030040000000,-77.64569912,43.14194481,3950,0.0105379483928866,Low
12065000030260000000,-77.64209307,43.14188568,3951,0.00220364461879341,Low
12066000010020000000,-77.63917439,43.14413901,3952,0.00657162562888426,Low
12066000010210000000,-77.63645056,43.14423971,3953,0.0235423726239261,Low
12066000010230000000,-77.63637626,43.14401972,3954,0.860898493110393,High
12066000010440000000,-77.63644932,43.14293423,3957,0.178488655980104,Mid
12066000010490000000,-77.63644815,43.1423852,3958,0.00396614570954131,Low
12066000010650000000,-77.63917483,43.14368943,3960,0.286117994907084,Mid
12066000020120000000,-77.63573487,43.14315896,3962,0.0194911934908119,Low
12066000020240000000,-77.63573389,43.14243488,3963,0.0209656144762524,Low
12066000020370000000,-77.63522168,43.14183964,3964,0.0126945176969298,Low
12066000020410000000,-77.63574564,43.1414797,3965,0.00622388129950023,Low
12066000030330000000,-77.6373982,43.14189461,3966,0.0145391816033302,Low
12066000030390000000,-77.63635178,43.14195319,3968,3.4809360272011e-4,Low
12066000030430000000,-77.63642745,43.14134369,3969,0.00185634770578571,Low
12068000010070000000,-77.62934391,43.14359677,3974,0.0415559128156455,Low
12068000010110000000,-77.62934048,43.1431972,3975,0.231383194810673,Mid
12068000010120000000,-77.629339,43.14300303,3976,0.0504224250737248,Low
12068000010140000000,-77.62873983,43.14302407,3977,0.0278492149275427,Low
12068000010150000000,-77.62866706,43.14316884,3978,0.0741005908467088,Low
12068000010160000000,-77.62866781,43.14335673,3979,0.018140189382281,Low
12068000010190000000,-77.6286736,43.14389896,3982,0.0372886984762495,Low
12068000010280000000,-77.62754136,43.14405525,3983,0.0433399016121278,Low
12068000020280000000,-77.62533104,43.14307277,3985,0.962919267917233,High
12068000020860000000,-77.62578702,43.14131073,3986,0.912401041859564,High
12068000030020000000,-77.62927452,43.1426569,3987,0.0353089586109514,Low
12068000030120000000,-77.62870294,43.14151935,3989,0.0639717751256316,Low
12068000030130000000,-77.62866808,43.14178785,3990,0.0113637405410597,Low
12068000030340000000,-77.62628315,43.14181605,3993,0.249785357625693,Mid
12069000010020000000,-77.66360861,43.1413277,3995,0.00183456095928343,Low
12070000010030000000,-77.6622773,43.14120051,3998,0.0134211431911289,Low
12070000010040000000,-77.66212687,43.14124922,4000,0.0164910854036223,Low
12070000010050000000,-77.66198462,43.14129772,4001,0.0675481034288374,Low
12070000010060000000,-77.66177038,43.14137092,4002,0.806404137354047,High
12070000010070000000,-77.66155684,43.14144423,4003,0.0103151437164161,Low
12070000010080000000,-77.66141412,43.14149335,4004,0.101213542371157,Mid
12070000010090000000,-77.66120044,43.14156825,4005,0.00950268248913683,Low
12072000010050000000,-77.65015263,43.14143647,4006,0.0363840117271774,Low
12072000010440000000,-77.64899286,43.13963074,4007,0.044461854455206,Low
12072000010670000000,-77.65029331,43.1398962,4008,0.0222177082581322,Low
12072000010700000000,-77.65025236,43.14078771,4009,0.00154780647319429,Low
12072000020450000000,-77.64660612,43.14007655,4010,0.0938609042958823,Low
12074000010140000000,-77.63567363,43.14106152,4011,0.0399563512016776,Low
12074000010380000000,-77.63720046,43.14027588,4013,0.993137337654399,High
12075000030790000000,-77.63395745,43.13916806,4019,0.0324847575832854,Low
12076000010490000000,-77.62931727,43.14006356,4020,0.0793302715340565,Low
12076000010510000000,-77.62936246,43.14039642,4021,0.121103462593639,Mid
12076000010530000000,-77.62921789,43.14061282,4022,0.943141156658054,High
12076000010600000000,-77.62841754,43.14064276,4023,3.83998910821696e-4,Low
12076000020660000000,-77.62439802,43.13854909,4025,0.887467955828263,High
12076000020720000000,-77.62414373,43.13948154,4027,0.103747415451459,Mid
12076000020730000000,-77.62426331,43.13955373,4028,0.123883306272421,Mid
12076000020850000000,-77.62466342,43.14016913,4029,0.644864280599348,High
12076000030030000000,-77.629144,43.13964115,4030,0.642849442189812,High
12076000030670000000,-77.62631607,43.139746100000004,4031,0.851056218200617,High
12078000010310000000,-77.66234797,43.13754964,4033,0.034939725647801,Low
12080000010170000000,-77.64838084,43.13858263,4034,0.00160791461892696,Low
12080000010530000000,-77.6506516,43.13816797,4035,0.809037444575667,High
12080000010540000000,-77.65050541,43.13842701,4036,0.112958750219664,Mid
12080000020040000000,-77.6513483,43.13775658,4037,0.014911548649163,Low
12080000020050000000,-77.65061949,43.13778512,4038,0.00329716740512095,Low
12080000020410000000,-77.64836322,43.13717749,4039,0.123555066951,Mid
12080000020560000000,-77.65069591,43.13713214,4040,0.0906827969824843,Low
12080000020570000000,-77.65056534,43.13733783,4041,0.0332746569819258,Low
12080000020580000000,-77.65057017,43.13749597,4042,0.0398357786316281,Low
12080000020590000000,-77.65056999,43.1376345,4043,0.0584040847410184,Low
12080000020600000000,-77.65134752,43.13762127,4044,0.125474396947925,Mid
12080000020610000000,-77.65134565,43.13745554,4045,0.920956079239866,High
12080000020620000000,-77.65134491,43.13731757,4046,0.0598412514290754,Low
12080000030060000000,-77.65133768,43.13667178,4047,0.306763878155135,Mid
12080000030210000000,-77.64835798,43.13680728,4048,0.00849916001480456,Low
12080000030220000000,-77.64765942,43.13683173,4049,0.00143706474243312,Low
12080000030580000000,-77.65056488,43.1362464,4050,0.98941521996323,High
12080000030590000000,-77.65056267,43.13638309,4051,0.963650409320169,High
12080000030610000000,-77.65125902,43.13646326,4052,0.00542562478431265,Low
12082000020130000000,-77.6357082,43.13769901,4054,3.15192108777355e-4,Low
12082000030250000000,-77.63642585,43.13737629,4055,0.00663421333890461,Low
12082000030270000000,-77.63646175,43.13694912,4056,0.0203347744809742,Low
12082000040250000000,-77.6364248,43.13653377,4057,0.00134261450077657,Low
12082000040280000000,-77.63642401,43.13617995,4058,0.00321538053591591,Low
12082000040290000000,-77.63649927,43.13597219,4059,0.00109311338633371,Low
12083000030340000000,-77.63043983,43.13661914,4060,0.0296075283340316,Low
12083000030420000000,-77.62992427,43.13618587,4061,3.76689685535188e-4,Low
1208300003046000NHOM,-77.63084537,43.13620327,4062,0.00542044103308498,Low
12083000030580000000,-77.63261383,43.13633581,4063,0.0140307113764314,Low
12083000030590000000,-77.63281615,43.13628281,4064,0.00148010251891823,Low
12084000010010000000,-77.62926762,43.138433,4065,2.89019120629197e-4,Low
12084000010230000000,-77.62918429,43.13776164,4067,0.00384307871202291,Low
12084000010320000000,-77.6273986,43.13773673,4068,0.207697965956946,Mid
12084000020030000000,-77.62478384,43.13838506,4069,0.0254557752355059,Low
12084000020060000000,-77.62502587,43.13798529,4070,0.417407046977069,Mid
12084000020130000000,-77.62534042,43.13777734,4071,0.16880297495336,Mid
12084000020460000000,-77.62529816,43.13709134,4072,0.132045872654457,Mid
12084000020470000000,-77.62575266,43.13749335,4073,0.82449454611516,High
12084000030060000000,-77.62560605,43.13689123,4074,0.0370036750043848,Low
12084000030390000000,-77.62654559,43.13719567,4075,0.00507451733106011,Low
12084000030420000000,-77.62687269,43.13683815,4076,0.0537522286237199,Low
12084000030520000000,-77.62817121,43.13600383,4077,0.0399890335849107,Low
12084000030530000000,-77.62865525,43.13605984,4078,0.0251228937395005,Low
12121000010010000000,-77.62358413,43.15684422,4079,0.968809211576974,High
