SBL,Latitute,Longtitute,X,PROB,RiskLevel
12140000020490000000,-77.60222303,43.14969662,39348,0.066659022842528,Mid
12140000020540000000,-77.6028049,43.14931608,39349,0.0192135906531794,Low
12140000020570000000,-77.60301917,43.14957899,39350,0.0587722484711815,Mid
12140000020590000000,-77.60366177,43.14992731,39352,0.116513308182884,High
12140000020600000000,-77.60348935,43.14991272,39353,0.0388433927798226,Low
12140000020610000000,-77.60330164,43.14992883,39354,0.0056502672180525,Low
12140000020660000000,-77.60317732,43.15013686,39357,0.017752783467,Low
12140000020670000000,-77.60331554,43.1501042,39358,0.0639446498610485,Mid
12140000020680000000,-77.60350202,43.15008828,39359,0.0283621472268818,Low
12140000020690000000,-77.60369016,43.15009552,39360,0.0383145730009849,Low
12141000010120000000,-77.59727031,43.15052526,39361,0.0501407511613491,Mid
